upc;title;category;price;rating;num_reviews;in_stock;num_available;url
63343e287971bb0c;A Paris Apartment;Historical Fiction;39.01;Four;0;In stock;12;https://books.toscrape.com/catalogue/a-paris-apartment_612/index.html
a4eef523118805ef;A la Mode: 120 Recipes in 60 Pairings: Pies, Tarts, Cakes, Crisps, and More Topped with Ice Cream, Gelato, Frozen Custard, and More;Food and Drink;38.77;One;0;In stock;12;https://books.toscrape.com/catalogue/a-la-mode-120-recipes-in-60-pairings-pies-tarts-cakes-crisps-and-more-topped-with-ice-cream-gelato-frozen-custard-and-more_611/index.html
515cb8fcafb1ad98;Troublemaker: Surviving Hollywood and Scientology;Default;48.39;Two;0;In stock;11;https://books.toscrape.com/catalogue/troublemaker-surviving-hollywood-and-scientology_610/index.html
6159d8b187831770;The Widow;Mystery;27.26;Two;0;In stock;11;https://books.toscrape.com/catalogue/the-widow_609/index.html
985991708c47003e;The Sleep Revolution: Transforming Your Life, One Night at a Time;Nonfiction;11.68;Four;0;In stock;11;https://books.toscrape.com/catalogue/the-sleep-revolution-transforming-your-life-one-night-at-a-time_608/index.html
437d8dea9272d0a9;The Improbability of Love;Fiction;59.45;One;0;In stock;11;https://books.toscrape.com/catalogue/the-improbability-of-love_607/index.html
1c584f82a7a1c4f0;The Art of Startup Fundraising;Business;21.00;Three;0;In stock;11;https://books.toscrape.com/catalogue/the-art-of-startup-fundraising_606/index.html
cf62fa272b5f0fa3;Take Me Home Tonight (Rock Star Romance #3);Romance;53.98;Three;0;In stock;11;https://books.toscrape.com/catalogue/take-me-home-tonight-rock-star-romance-3_605/index.html
f435aa99d864077d;Sleeping Giants (Themis Files #1);Science Fiction;48.74;One;0;In stock;11;https://books.toscrape.com/catalogue/sleeping-giants-themis-files-1_604/index.html
b06599b108e83f98;Setting the World on Fire: The Brief, Astonishing Life of St. Catherine of Siena;Biography;21.15;Two;0;In stock;11;https://books.toscrape.com/catalogue/setting-the-world-on-fire-the-brief-astonishing-life-of-st-catherine-of-siena_603/index.html
05a61a3bd8ca4149;Playing with Fire;Mystery;13.71;Three;0;In stock;11;https://books.toscrape.com/catalogue/playing-with-fire_602/index.html
b783ce08802cd1d1;Off the Hook (Fishing for Trouble #1);Romance;47.67;Three;0;In stock;11;https://books.toscrape.com/catalogue/off-the-hook-fishing-for-trouble-1_601/index.html
47e1b2d43f709995;Mothering Sunday;Fiction;13.34;Two;0;In stock;11;https://books.toscrape.com/catalogue/mothering-sunday_600/index.html
28b2df9fadc9f07e;Mother, Can You Not?;Nonfiction;16.89;Five;0;In stock;11;https://books.toscrape.com/catalogue/mother-can-you-not_599/index.html
5569c3fea112718e;M Train;Autobiography;27.18;One;0;In stock;11;https://books.toscrape.com/catalogue/m-train_598/index.html
bade9943ee01b63f;Lilac Girls;Historical Fiction;17.28;Two;0;In stock;11;https://books.toscrape.com/catalogue/lilac-girls_597/index.html
469508882dfc1991;Lies and Other Acts of Love;Fiction;45.14;One;0;In stock;11;https://books.toscrape.com/catalogue/lies-and-other-acts-of-love_596/index.html
825d6c44da3ca5a6;Lab Girl;Autobiography;40.85;One;0;In stock;11;https://books.toscrape.com/catalogue/lab-girl_595/index.html
20dc4f1ac5d4fd9c;Keep Me Posted;Womens Fiction;20.46;Four;0;In stock;11;https://books.toscrape.com/catalogue/keep-me-posted_594/index.html
ce8666d9b42fc9a0;It Didn't Start with You: How Inherited Family Trauma Shapes Who We Are and How to End the Cycle;Psychology;56.27;Three;0;In stock;11;https://books.toscrape.com/catalogue/it-didnt-start-with-you-how-inherited-family-trauma-shapes-who-we-are-and-how-to-end-the-cycle_593/index.html
b5953ca1f8a0b8d7;Grey (Fifty Shades #4);Womens Fiction;48.49;Four;0;In stock;11;https://books.toscrape.com/catalogue/grey-fifty-shades-4_592/index.html
c65c25d990fc7025;Exit, Pursued by a Bear;Young Adult;51.34;Four;0;In stock;11;https://books.toscrape.com/catalogue/exit-pursued-by-a-bear_591/index.html
f608c903c451f387;Daredevils;Fiction;16.34;Three;0;In stock;11;https://books.toscrape.com/catalogue/daredevils_590/index.html
2587c54f5530dafc;Cravings: Recipes for What You Want to Eat;Food and Drink;20.50;Three;0;In stock;11;https://books.toscrape.com/catalogue/cravings-recipes-for-what-you-want-to-eat_589/index.html
816180220e8cb419;Born for This: How to Find the Work You Were Meant to Do;Business;21.59;Five;0;In stock;11;https://books.toscrape.com/catalogue/born-for-this-how-to-find-the-work-you-were-meant-to-do_588/index.html
2c34f9432069b52b;Arena;Science Fiction;21.36;Four;0;In stock;11;https://books.toscrape.com/catalogue/arena_587/index.html
bb967277222e689c;Adultery;Default;20.88;Five;0;In stock;11;https://books.toscrape.com/catalogue/adultery_586/index.html
2b69dec0193511d9;A Mother's Reckoning: Living in the Aftermath of Tragedy;Nonfiction;19.53;Three;0;In stock;11;https://books.toscrape.com/catalogue/a-mothers-reckoning-living-in-the-aftermath-of-tragedy_585/index.html
40c4bf520c17de54;A Gentleman's Position (Society of Gentlemen #3);Romance;14.75;Five;0;In stock;11;https://books.toscrape.com/catalogue/a-gentlemans-position-society-of-gentlemen-3_584/index.html
a9d7b75461084a26;11/22/63;Fiction;48.48;Three;0;In stock;11;https://books.toscrape.com/catalogue/112263_583/index.html
34669b2e9d407d3a;10% Happier: How I Tamed the Voice in My Head, Reduced Stress Without Losing My Edge, and Found Self-Help That Actually Works;Nonfiction;24.57;Two;0;In stock;10;https://books.toscrape.com/catalogue/10-happier-how-i-tamed-the-voice-in-my-head-reduced-stress-without-losing-my-edge-and-found-self-help-that-actually-works_582/index.html
96aa539bfd4c07e2;10-Day Green Smoothie Cleanse: Lose Up to 15 Pounds in 10 Days!;Health;49.71;Five;0;In stock;10;https://books.toscrape.com/catalogue/10-day-green-smoothie-cleanse-lose-up-to-15-pounds-in-10-days_581/index.html
ab60e6f5a63e1cfb;Without Shame;Add a comment;48.27;Five;0;In stock;9;https://books.toscrape.com/catalogue/without-shame_580/index.html
d1848064c54e01c7;Watchmen;Add a comment;58.05;Four;0;In stock;9;https://books.toscrape.com/catalogue/watchmen_579/index.html
4fd0a2a350f016e6;Unlimited Intuition Now;Default;58.87;Four;0;In stock;9;https://books.toscrape.com/catalogue/unlimited-intuition-now_578/index.html
0967effecd292a86;Underlying Notes;Default;11.82;Two;0;In stock;9;https://books.toscrape.com/catalogue/underlying-notes_577/index.html
903a9f8090104c2c;The Shack;Fiction;28.03;One;0;In stock;9;https://books.toscrape.com/catalogue/the-shack_576/index.html
4b50fb1359ebf35d;The New Brand You: Your New Image Makes the Sale for You;Default;44.05;Five;0;In stock;9;https://books.toscrape.com/catalogue/the-new-brand-you-your-new-image-makes-the-sale-for-you_575/index.html
65cfc9f242c2984a;The Moosewood Cookbook: Recipes from Moosewood Restaurant, Ithaca, New York;Food and Drink;12.34;Four;0;In stock;9;https://books.toscrape.com/catalogue/the-moosewood-cookbook-recipes-from-moosewood-restaurant-ithaca-new-york_574/index.html
33396269bcce166f;The Flowers Lied;Default;16.68;Two;0;In stock;9;https://books.toscrape.com/catalogue/the-flowers-lied_573/index.html
ca74f2e3c35a3e77;The Fabric of the Cosmos: Space, Time, and the Texture of Reality;Science;55.91;One;0;In stock;9;https://books.toscrape.com/catalogue/the-fabric-of-the-cosmos-space-time-and-the-texture-of-reality_572/index.html
3f25a2fedae191cc;The Book of Mormon;Religion;24.57;Three;0;In stock;9;https://books.toscrape.com/catalogue/the-book-of-mormon_571/index.html
f9c87ccb2bc4853b;The Art and Science of Low Carbohydrate Living;Health;52.98;Five;0;In stock;9;https://books.toscrape.com/catalogue/the-art-and-science-of-low-carbohydrate-living_570/index.html
e77594ece9b9d1fe;The Alien Club;Young Adult;54.40;One;0;In stock;9;https://books.toscrape.com/catalogue/the-alien-club_569/index.html
0e095ed785af7e43;Suzie Snowflake: One beautiful flake (a self-esteem story);Novels;54.81;Five;0;In stock;9;https://books.toscrape.com/catalogue/suzie-snowflake-one-beautiful-flake-a-self-esteem-story_568/index.html
913e7109cec0cb4c;Nap-a-Roo;Childrens;25.08;One;0;In stock;9;https://books.toscrape.com/catalogue/nap-a-roo_567/index.html
ee6c67859d70186b;NaNo What Now? Finding your editing process, revising your NaNoWriMo book and building a writing career through publishing and beyond;Default;10.41;Four;0;In stock;9;https://books.toscrape.com/catalogue/nano-what-now-finding-your-editing-process-revising-your-nanowrimo-book-and-building-a-writing-career-through-publishing-and-beyond_566/index.html
6baac632f7711e26;Modern Day Fables;Default;47.44;Two;0;In stock;9;https://books.toscrape.com/catalogue/modern-day-fables_565/index.html
8fab4c4f6f82a4ce;If I Gave You God's Phone Number....: Searching for Spirituality in America;Spirituality;20.91;One;0;In stock;9;https://books.toscrape.com/catalogue/if-i-gave-you-gods-phone-number-searching-for-spirituality-in-america_564/index.html
97187f5cf0385da3;Fruits Basket, Vol. 9 (Fruits Basket #9);Sequential Art;33.95;Four;0;In stock;9;https://books.toscrape.com/catalogue/fruits-basket-vol-9-fruits-basket-9_563/index.html
7e9068872228c474;Dress Your Family in Corduroy and Denim;Humor;43.68;Three;0;In stock;9;https://books.toscrape.com/catalogue/dress-your-family-in-corduroy-and-denim_562/index.html
e845d305f64154f1;Don't Forget Steven;Young Adult;33.23;One;0;In stock;9;https://books.toscrape.com/catalogue/dont-forget-steven_561/index.html
7186241e043de5dc;Chernobyl 01:23:40: The Incredible True Story of the World's Worst Nuclear Disaster;Nonfiction;35.92;Two;0;In stock;9;https://books.toscrape.com/catalogue/chernobyl-012340-the-incredible-true-story-of-the-worlds-worst-nuclear-disaster_560/index.html
d6d9ffea95f2f8bf;Art and Fear: Observations on the Perils (and Rewards) of Artmaking;Art;48.63;Four;0;In stock;9;https://books.toscrape.com/catalogue/art-and-fear-observations-on-the-perils-and-rewards-of-artmaking_559/index.html
63d5f1651880dcea;A Shard of Ice (The Black Symphony Saga #1);Fantasy;56.63;Three;0;In stock;9;https://books.toscrape.com/catalogue/a-shard-of-ice-the-black-symphony-saga-1_558/index.html
c181ca8eabe7d18c;A Hero's Curse (The Unseen Chronicles #1);Add a comment;50.49;Three;0;In stock;9;https://books.toscrape.com/catalogue/a-heros-curse-the-unseen-chronicles-1_557/index.html
61cf7eb9d2cd8bb0;23 Degrees South: A Tropical Tale of Changing Whether...;Add a comment;35.79;Two;0;In stock;9;https://books.toscrape.com/catalogue/23-degrees-south-a-tropical-tale-of-changing-whether_556/index.html
e77033ce559947f7;Zero to One: Notes on Startups, or How to Build the Future;Nonfiction;34.06;Three;0;In stock;8;https://books.toscrape.com/catalogue/zero-to-one-notes-on-startups-or-how-to-build-the-future_555/index.html
04f6c929888f4f11;Why Not Me?;Nonfiction;17.76;One;0;In stock;8;https://books.toscrape.com/catalogue/why-not-me_554/index.html
b69c852e7e3956af;When Breath Becomes Air;Nonfiction;39.36;Two;0;In stock;8;https://books.toscrape.com/catalogue/when-breath-becomes-air_553/index.html
1809259a5a5f1d8d;Vagabonding: An Uncommon Guide to the Art of Long-Term World Travel;Travel;36.94;Two;0;In stock;8;https://books.toscrape.com/catalogue/vagabonding-an-uncommon-guide-to-the-art-of-long-term-world-travel_552/index.html
e0bdd79c7304ee8d;The Unlikely Pilgrimage of Harold Fry (Harold Fry #1);Default;43.62;Five;0;In stock;8;https://books.toscrape.com/catalogue/the-unlikely-pilgrimage-of-harold-fry-harold-fry-1_551/index.html
3eec766dda26fa64;The New Drawing on the Right Side of the Brain;Art;43.02;Three;0;In stock;8;https://books.toscrape.com/catalogue/the-new-drawing-on-the-right-side-of-the-brain_550/index.html
5a0d2e9284004266;The Midnight Assassin: Panic, Scandal, and the Hunt for America's First Serial Killer;Nonfiction;28.45;Four;0;In stock;8;https://books.toscrape.com/catalogue/the-midnight-assassin-panic-scandal-and-the-hunt-for-americas-first-serial-killer_549/index.html
9afd00e81d6208e6;The Martian (The Martian #1);Default;41.39;Two;0;In stock;8;https://books.toscrape.com/catalogue/the-martian-the-martian-1_548/index.html
4f283dfcbeccc0d4;The High Mountains of Portugal;Fiction;51.15;One;0;In stock;8;https://books.toscrape.com/catalogue/the-high-mountains-of-portugal_547/index.html
1bba4b1ba23ed2d6;The Grownup;Short Stories;35.88;One;0;In stock;8;https://books.toscrape.com/catalogue/the-grownup_546/index.html
a2308a936e898d48;The E-Myth Revisited: Why Most Small Businesses Don't Work and What to Do About It;Business;36.91;One;0;In stock;8;https://books.toscrape.com/catalogue/the-e-myth-revisited-why-most-small-businesses-dont-work-and-what-to-do-about-it_545/index.html
331c26103d885cae;South of Sunshine;Young Adult;28.93;One;0;In stock;8;https://books.toscrape.com/catalogue/south-of-sunshine_544/index.html
a2475a245c9907c4;Smarter Faster Better: The Secrets of Being Productive in Life and Business;Nonfiction;38.89;Five;0;In stock;8;https://books.toscrape.com/catalogue/smarter-faster-better-the-secrets-of-being-productive-in-life-and-business_543/index.html
e46a164cf310fd7d;Silence in the Dark (Logan Point #4);Suspense;58.33;Three;0;In stock;8;https://books.toscrape.com/catalogue/silence-in-the-dark-logan-point-4_542/index.html
bee6e93e9976f4fa;Shadows of the Past (Logan Point #1);Christian Fiction;39.67;Five;0;In stock;8;https://books.toscrape.com/catalogue/shadows-of-the-past-logan-point-1_541/index.html
aeb51dfbe8aeec59;Roller Girl;Sequential Art;14.10;Five;0;In stock;8;https://books.toscrape.com/catalogue/roller-girl_540/index.html
52fc458ffc756faf;Rising Strong;Nonfiction;21.82;Three;0;In stock;8;https://books.toscrape.com/catalogue/rising-strong_539/index.html
d56d0710668bb39c;Proofs of God: Classical Arguments from Tertullian to Barth;Philosophy;54.21;One;0;In stock;8;https://books.toscrape.com/catalogue/proofs-of-god-classical-arguments-from-tertullian-to-barth_538/index.html
4a823d80aa30dbb0;Please Kill Me: The Uncensored Oral History of Punk;Music;31.19;Four;0;In stock;8;https://books.toscrape.com/catalogue/please-kill-me-the-uncensored-oral-history-of-punk_537/index.html
c0fc0cd215ee1724;Out of Print: City Lights Spotlight No. 14;Poetry;53.64;Five;0;In stock;8;https://books.toscrape.com/catalogue/out-of-print-city-lights-spotlight-no-14_536/index.html
9a7291b89bd5445c;My Life Next Door (My Life Next Door );Young Adult;36.39;Five;0;In stock;8;https://books.toscrape.com/catalogue/my-life-next-door-my-life-next-door_535/index.html
bff270fe9c86a5a9;Miller's Valley;Fiction;58.54;Two;0;In stock;8;https://books.toscrape.com/catalogue/millers-valley_534/index.html
4729afff3bea0f0a;Man's Search for Meaning;Nonfiction;29.48;Three;0;In stock;8;https://books.toscrape.com/catalogue/mans-search-for-meaning_533/index.html
4d3a4c7b442a9a4e;Love That Boy: What Two Presidents, Eight Road Trips, and My Son Taught Me About a Parent's Expectations;Nonfiction;25.06;Two;0;In stock;8;https://books.toscrape.com/catalogue/love-that-boy-what-two-presidents-eight-road-trips-and-my-son-taught-me-about-a-parents-expectations_532/index.html
044534b0b28b4e87;Living Forward: A Proven Plan to Stop Drifting and Get the Life You Want;Nonfiction;12.55;Three;0;In stock;8;https://books.toscrape.com/catalogue/living-forward-a-proven-plan-to-stop-drifting-and-get-the-life-you-want_531/index.html
c44c5e1425475206;Les Fleurs du Mal;Poetry;29.04;Five;0;In stock;8;https://books.toscrape.com/catalogue/les-fleurs-du-mal_530/index.html
29af1a2566c4e36e;Left Behind (Left Behind #1);Default;40.72;Two;0;In stock;8;https://books.toscrape.com/catalogue/left-behind-left-behind-1_529/index.html
39eefec3a8498dde;Kill 'Em and Leave: Searching for James Brown and the American Soul;Music;45.05;Five;0;In stock;8;https://books.toscrape.com/catalogue/kill-em-and-leave-searching-for-james-brown-and-the-american-soul_528/index.html
0cf57cb49272fd37;Kierkegaard: A Christian Missionary to Christians;Philosophy;47.13;One;0;In stock;8;https://books.toscrape.com/catalogue/kierkegaard-a-christian-missionary-to-christians_527/index.html
bd26e8a79a856c31;John Vassos: Industrial Design for Modern Life;Default;20.22;Four;0;In stock;8;https://books.toscrape.com/catalogue/john-vassos-industrial-design-for-modern-life_526/index.html
0ab4b35dcffcffd1;I'll Give You the Sun;Default;56.48;One;0;In stock;8;https://books.toscrape.com/catalogue/ill-give-you-the-sun_525/index.html
bbf1ea50be8008ab;I Will Find You;Nonfiction;44.21;One;0;In stock;8;https://books.toscrape.com/catalogue/i-will-find-you_524/index.html
0bfdef63285d3019;Hystopia: A Novel;Fiction;21.96;Four;0;In stock;8;https://books.toscrape.com/catalogue/hystopia-a-novel_523/index.html
b7870fa6dc088fbb;Howl and Other Poems;Poetry;40.45;Two;0;In stock;8;https://books.toscrape.com/catalogue/howl-and-other-poems_522/index.html
8a150fd8ff5d7686;History of Beauty;Art;10.29;Four;0;In stock;8;https://books.toscrape.com/catalogue/history-of-beauty_521/index.html
d48c1369927ebef1;Heaven is for Real: A Little Boy's Astounding Story of His Trip to Heaven and Back;Default;52.86;Two;0;In stock;8;https://books.toscrape.com/catalogue/heaven-is-for-real-a-little-boys-astounding-story-of-his-trip-to-heaven-and-back_520/index.html
df6a7c43faa6732b;Future Shock (Future Shock #1);Young Adult;55.65;Five;0;In stock;8;https://books.toscrape.com/catalogue/future-shock-future-shock-1_519/index.html
e049d44c4f1cf1b2;Ender's Game (The Ender Quintet #1);Default;43.64;One;0;In stock;8;https://books.toscrape.com/catalogue/enders-game-the-ender-quintet-1_518/index.html
